"ID","S1_Progress","S2_Progress","S1_Attention1","S1_Attention2","S1_Attention3","S1_AttentionFailed","S2_Attention1","S2_Attention_2","S2_Attention_3","S2_AttentionFailed","Gender","Gender_TEXT","Ethnicity","Ethnicity_TEXT","Education","Religion","Religion_9_TEXT","Hel_Pr1","Hel_Pr2","Hel_Pr3","Hel_Pr4","Hel_Pr5","Hel_Pr6","Hel_Pr7","Age","Rrel_exp4","ICQ1","ICQ2","ICQ3","ICQ4","ICQ5","ICQ6","ICQ7","ICQ8","ICQ9","ICQ10","ICQ11","ICQ12","ICQ13","ICQ14","ICQ15","RecFP_1","RecFP_2","RecFP_3","RecFP_4","RecFP_5","RecFP_6","RecFP_7","RecFP_8","AuthFP_1","AuthFP_2","AuthFP_3","AuthFP_4","AuthFP_5","AuthFP_6","AuthFP_7","AuthFP_8","Ethnicity_Chinese","Hel_Avg","SCavg","Initiation","SelfDisc","NegAssr","EmoSup","ConfMan","RecFP","AuthFP"
349,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No",NA,NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,4,2,2,4,3,3,4,25,5,2,3,3,3,3,3,3,3,4,3,2,2,3,3,4,6,5,6,5,6,6,6,6,4,2,3,4,4,4,2,2,"Not Chinese",3.14285714285714,2.93333333333333,2.66666666666667,2.33333333333333,3,3.33333333333333,3.33333333333333,46,25
353,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Other, please specify:","Eurasian","College/Pre-university graduate","Christianity",NA,5,4,3,5,2,5,4,25,0,2,2,3,4,3,3,3,4,4,2,4,3,3,2,3,6,6,6,6,6,6,6,6,5,3,3,1,6,5,3,6,"Not Chinese",4,3,2.33333333333333,3,3.33333333333333,3.66666666666667,2.66666666666667,48,32
365,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,2,4,4,2,2,2,2,25,1,3,2,3,2,1,1,3,3,2,1,2,2,3,3,3,5,5,5,5,5,6,6,5,2,2,3,2,3,4,2,2,"Chinese",2.57142857142857,2.26666666666667,2.66666666666667,1.66666666666667,1.33333333333333,2.66666666666667,3,42,20
373,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,4,4,3,4,4,3,4,27,4,3,3,3,3,3,2,3,4,4,3,3,3,3,3,4,5,4,5,5,5,5,6,5,3,2,4,3,3,4,5,1,"Chinese",3.71428571428571,3.13333333333333,3,3,2.66666666666667,3.66666666666667,3.33333333333333,40,25
399,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Other, please specify:","Liberal",4,5,4,4,4,4,3,29,1,2,2,3,2,3,3,2,2,3,2,3,2,3,4,3,4,4,4,4,4,5,4,4,3,2,3,4,1,1,2,1,"Chinese",4,2.6,2.33333333333333,2.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,33,17
424,100,100,"Disagree","Neither agree nor disagree","Somewhat agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,5,3,4,3,3,4,35,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,4,4,4,5,5,5,5,5,5,3,5,4,4,3,3,2,"Not Chinese",3.71428571428571,1.53333333333333,1,1.66666666666667,1,2,2,37,29
440,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Other, please specify:","Chinese mix Sabahan (Chinese Dusun)","College/Pre-university graduate","Islam",NA,3,3,2,3,3,3,4,25,4,2,1,4,1,2,2,4,3,3,1,3,1,3,3,2,6,6,6,6,6,6,6,6,4,3,3,3,5,3,3,2,"Not Chinese",3,2.33333333333333,2.33333333333333,1.66666666666667,1.66666666666667,3.33333333333333,2.66666666666667,48,26
29,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,2,4,2,4,1,4,1,25,3,3,3,4,4,3,1,4,3,4,3,1,3,3,3,2,6,5,6,6,5,6,6,6,6,1,4,1,3,2,3,3,"Chinese",2.57142857142857,2.93333333333333,3.33333333333333,2.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,46,23
43,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"High school graduate","Islam",NA,5,5,2,4,4,4,4,38,4,1,1,1,3,2,3,4,3,3,2,1,3,3,2,1,6,4,6,6,6,6,6,6,4,4,4,2,4,6,1,5,"Not Chinese",4,2.2,1,2,2.66666666666667,3.33333333333333,2,46,30
47,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,2,4,4,1,2,4,1,25,3,2,2,2,3,2,3,3,3,4,1,1,2,3,3,3,6,6,6,6,6,6,6,6,3,6,4,5,4,5,5,3,"Chinese",2.57142857142857,2.46666666666667,2,1.33333333333333,2.66666666666667,3.33333333333333,3,48,35
48,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Indian",NA,"Master’s degree","Hinduism",NA,4,3,3,4,4,4,4,30,1,2,2,2,2,3,2,3,2,3,2,3,2,1,2,2,5,5,5,5,4,5,6,4,4,3,4,3,4,3,3,3,"Not Chinese",3.71428571428571,2.2,2,2.33333333333333,2.33333333333333,2.66666666666667,1.66666666666667,39,27
53,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Christianity",NA,2,4,2,1,2,2,3,32,2,4,2,3,4,4,1,3,3,2,1,1,4,3,3,3,6,5,5,5,5,5,6,5,2,1,2,3,4,4,1,1,"Chinese",2.28571428571429,2.73333333333333,3,2,3,2.66666666666667,3,42,18
110,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Agnosticism",NA,4,4,4,4,4,2,4,29,3,1,1,1,2,3,4,4,4,4,3,4,3,2,3,3,5,5,5,5,5,5,6,5,1,1,2,1,2,2,1,1,"Not Chinese",3.71428571428571,2.8,1,3.33333333333333,3,4,2.66666666666667,41,11
118,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,1,1,2,5,5,1,4,35,5,3,4,2,1,1,1,1,3,3,3,1,2,2,4,2,6,4,5,4,4,5,6,5,1,3,3,5,4,5,1,1,"Not Chinese",2.71428571428571,2.2,3,2,1,2.33333333333333,2.66666666666667,39,23
181,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,4,2,2,2,2,4,2,26,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,6,6,6,6,6,6,6,6,5,4,4,4,4,5,5,3,"Chinese",2.57142857142857,2.93333333333333,3,2.66666666666667,3,3,3,48,34
204,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Master’s degree","Islam",NA,3,3,2,3,2,4,2,30,3,4,3,4,2,2,2,3,3,4,3,3,2,3,3,4,6,5,6,6,6,6,6,5,3,2,4,4,4,5,5,2,"Not Chinese",2.71428571428571,3,3.66666666666667,2.66666666666667,2,3.33333333333333,3.33333333333333,46,29
207,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Master’s degree","Islam",NA,4,2,2,4,2,4,2,30,3,4,2,3,2,3,2,3,3,4,2,3,3,3,2,4,6,6,6,6,6,6,6,6,5,1,3,6,5,5,1,1,"Not Chinese",2.85714285714286,2.86666666666667,3,2.66666666666667,2.33333333333333,3.33333333333333,3,48,27
214,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,3,4,3,5,2,2,2,33,0,1,2,1,1,2,2,1,1,1,2,3,1,3,2,2,5,5,6,6,6,6,6,5,4,2,4,5,3,4,2,1,"Not Chinese",3,1.66666666666667,1.33333333333333,2,1.66666666666667,1,2.33333333333333,45,25
218,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,4,4,3,4,2,5,2,26,3,3,4,4,1,1,1,4,4,2,1,1,1,3,3,1,6,4,6,6,6,6,6,6,2,5,1,1,3,6,1,1,"Not Chinese",3.42857142857143,2.26666666666667,3.66666666666667,1,1,3.33333333333333,2.33333333333333,46,20
249,100,100,"Disagree","Strongly agree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,2,5,4,4,4,4,4,30,5,2,1,2,2,3,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,1,1,1,3,3,4,2,2,4,4,3,"Chinese",3.85714285714286,2.4,1.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,3,13,25
260,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,2,3,2,2,3,4,2,28,1,4,3,3,2,3,3,3,3,2,2,3,3,2,2,1,6,6,6,6,6,6,6,6,3,4,5,3,5,4,6,4,"Chinese",2.57142857142857,2.6,3.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,1.66666666666667,48,34
337,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Somewhat","No","Male",NA,"Indian",NA,"Master’s degree","Hinduism",NA,4,2,2,4,2,3,2,31,4,3,3,2,2,3,3,3,2,3,3,2,3,3,3,2,5,5,5,5,5,5,5,5,4,3,4,5,3,3,4,4,"Not Chinese",2.71428571428571,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,40,30
366,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,4,4,2,4,2,4,4,31,0,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,4,2,4,2,4,3,3,4,"Chinese",3.42857142857143,3.86666666666667,4,4,3.33333333333333,4,4,48,26
409,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,2,5,2,4,4,2,4,35,3,1,3,3,1,2,2,2,4,3,3,3,3,4,3,4,4,4,4,4,4,3,5,3,3,1,3,2,4,4,1,2,"Chinese",3.28571428571429,2.73333333333333,2.33333333333333,3,1.66666666666667,3,3.66666666666667,31,20
410,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,1,2,1,2,1,1,26,4,3,2,3,2,3,3,3,3,3,2,2,2,4,3,4,6,6,6,6,6,6,6,6,3,4,4,3,5,4,3,1,"Not Chinese",1.71428571428571,2.8,2.66666666666667,2,2.66666666666667,3,3.66666666666667,48,27
9,100,NA,"Disagree","Neither agree nor disagree","Agree","No",NA,NA,NA,NA,"Male",NA,"Chinese",NA,"Bachelor’s degree","Agnosticism",NA,4,5,5,3,4,4,5,30,3,4,2,3,3,3,3,4,4,4,4,4,2,3,3,4,5,3,4,6,4,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese",4.28571428571429,3.33333333333333,3,3.33333333333333,3,4,3.33333333333333,38,0
41,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Very much so","No","Male",NA,"Indian",NA,"Bachelor’s degree","Atheism",NA,3,4,3,3,3,4,2,25,4,1,3,3,1,1,1,1,1,1,1,1,1,2,1,4,5,4,4,5,5,5,4,4,3,6,2,1,1,3,1,1,"Not Chinese",3.14285714285714,1.53333333333333,2.33333333333333,1,1,1,2.33333333333333,36,18
66,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,4,2,4,2,5,4,29,3,3,3,3,3,3,4,3,3,2,3,3,3,1,2,3,6,6,6,6,6,6,6,6,5,2,6,4,6,6,5,1,"Not Chinese",3.57142857142857,2.8,3,3,3.33333333333333,2.66666666666667,2,48,35
67,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Other, please specify:","Punjabi","High school graduate","Agnosticism",NA,4,5,1,3,1,1,4,25,2,3,3,3,1,1,3,4,4,4,1,1,1,3,4,3,6,6,5,6,6,1,6,6,6,3,3,4,3,1,1,1,"Not Chinese",2.71428571428571,2.6,3,1,1.66666666666667,4,3.33333333333333,42,22
77,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Almost Always/Always","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,3,3,3,3,4,2,36,4,3,3,3,1,1,1,2,3,2,1,2,2,2,1,2,6,6,6,5,5,6,5,5,3,1,3,3,5,4,5,4,"Not Chinese",3.28571428571429,1.93333333333333,3,1.66666666666667,1,2.33333333333333,1.66666666666667,44,28
85,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,3,3,2,1,2,2,2,25,1,3,4,4,3,4,4,3,3,2,4,3,4,1,4,4,5,5,5,5,4,5,4,5,3,1,3,2,2,3,1,1,"Chinese",2.14285714285714,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,3,38,16
111,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Master’s degree","Other, please specify:","Rather not say",5,2,2,5,2,5,1,31,1,3,2,3,2,1,2,4,4,3,3,4,3,3,3,3,6,4,6,6,6,6,6,6,4,4,6,4,4,6,3,4,"Chinese",3.14285714285714,2.86666666666667,2.66666666666667,3.33333333333333,1.66666666666667,3.66666666666667,3,46,35
119,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,2,3,2,5,2,3,1,26,4,2,1,1,3,2,2,3,3,3,3,4,3,4,4,4,6,5,6,6,6,6,6,6,4,3,3,2,4,5,3,1,"Not Chinese",2.57142857142857,2.8,1.33333333333333,3.33333333333333,2.33333333333333,3,4,47,25
126,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"College/Pre-university graduate","Christianity",NA,3,4,3,2,2,2,2,30,3,1,2,2,2,1,2,2,3,3,3,4,4,3,3,3,6,5,5,6,6,6,6,5,4,5,2,5,2,5,2,2,"Chinese",2.57142857142857,2.53333333333333,1.66666666666667,3.66666666666667,1.66666666666667,2.66666666666667,3,45,27
135,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Other, please specify:","free thinker",4,4,2,2,4,4,4,25,3,2,2,1,3,3,1,2,3,3,2,2,3,3,3,2,5,5,5,5,5,6,5,5,3,2,3,3,3,3,1,3,"Chinese",3.42857142857143,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,41,21
176,100,100,"Disagree","Neither agree nor disagree","Agree","No","Slightly important","Almost Always/Always","Very much so","Yes","Female",NA,"Malay",NA,"Master’s degree","Islam",NA,3,2,2,4,2,3,2,40,5,3,3,2,3,3,2,3,4,3,3,3,4,2,3,3,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"Not Chinese",2.57142857142857,2.93333333333333,2.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,2.66666666666667,48,0
202,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Master’s degree","Islam",NA,4,2,2,2,2,2,2,32,4,3,3,3,4,2,2,3,3,3,3,3,3,2,3,3,5,5,5,4,4,5,6,4,4,2,3,4,3,3,3,2,"Not Chinese",2.28571428571429,2.86666666666667,3,3,2.66666666666667,3,2.66666666666667,38,24
205,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,1,2,2,2,2,1,1,25,2,3,1,1,1,1,1,4,4,4,4,3,4,3,3,3,5,3,6,4,6,5,6,6,4,2,4,4,5,5,3,2,"Not Chinese",1.57142857142857,2.66666666666667,1.66666666666667,3.66666666666667,1,4,3,41,29
212,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,1,1,5,2,4,1,38,2,2,1,3,3,3,3,3,4,3,2,3,3,3,3,3,6,5,6,6,5,6,6,6,5,1,5,6,5,5,1,2,"Not Chinese",2.57142857142857,2.8,2,2.66666666666667,3,3.33333333333333,3,46,30
224,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Professional degree","Islam",NA,2,4,3,3,3,3,2,30,0,1,1,1,1,1,3,1,3,2,1,3,1,3,3,2,6,4,5,5,6,5,6,5,3,1,2,1,4,6,1,1,"Not Chinese",2.85714285714286,1.8,1,1.66666666666667,1.66666666666667,2,2.66666666666667,42,19
241,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,5,2,2,2,2,2,1,32,0,3,2,1,3,3,2,3,4,4,3,3,3,3,4,4,5,4,6,6,6,6,6,6,5,1,2,1,4,4,1,1,"Not Chinese",2.28571428571429,3,2,3,2.66666666666667,3.66666666666667,3.66666666666667,45,19
256,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,3,1,2,2,2,4,2,25,0,3,1,1,3,2,2,3,3,3,1,2,1,1,2,2,5,4,4,4,5,5,6,4,2,3,3,4,4,4,2,2,"Chinese",2.28571428571429,2,1.66666666666667,1.33333333333333,2.33333333333333,3,1.66666666666667,37,24
259,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,4,2,1,4,2,3,2,25,1,3,3,1,3,2,2,3,4,3,3,3,3,3,3,3,6,5,6,5,6,6,6,5,5,3,3,5,5,5,3,3,"Chinese",2.57142857142857,2.8,2.33333333333333,3,2.33333333333333,3.33333333333333,3,45,32
271,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Male",NA,"Malay",NA,"High school graduate","Islam",NA,4,5,2,4,4,4,4,27,3,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,6,6,6,6,6,6,6,5,3,3,5,5,6,4,6,4,"Not Chinese",3.85714285714286,3.73333333333333,4,4,3,4,3.66666666666667,47,36
351,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Other, please specify:","Ceylonese Malaysian","College/Pre-university graduate","Hinduism",NA,4,4,3,4,2,2,2,38,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,4,4,4,4,5,4,4,3,"Not Chinese",3,3,3,3,3,3,3,48,32
411,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,5,4,2,4,4,2,2,31,3,1,1,2,2,3,2,1,2,3,3,1,1,3,1,4,5,4,5,4,5,5,5,5,4,4,3,2,4,5,5,2,"Chinese",3.28571428571429,2,1.33333333333333,1.66666666666667,2.33333333333333,2,2.66666666666667,38,29
417,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Doctorate","Islam",NA,4,2,1,2,2,4,2,31,3,2,1,2,3,2,1,2,1,1,1,2,3,2,1,4,5,5,5,5,5,6,6,5,3,2,4,2,4,6,6,1,"Not Chinese",2.42857142857143,1.86666666666667,1.66666666666667,2,2,1.33333333333333,2.33333333333333,42,28
45,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,2,2,5,1,2,3,3,26,0,3,1,1,1,1,3,3,3,4,1,3,2,1,2,3,6,4,6,6,6,6,4,6,2,3,2,5,5,5,5,2,"Chinese",2.57142857142857,2.13333333333333,1.66666666666667,2,1.66666666666667,3.33333333333333,2,44,29
56,100,100,"Disagree","Neither agree nor disagree","Somewhat agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Other, please specify:","Sarawakian","College/Pre-university graduate","Islam",NA,3,3,2,4,2,4,4,35,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,4,4,3,4,4,5,4,4,"Not Chinese",3.14285714285714,3,3,3,3,3,3,48,32
80,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,5,5,3,5,3,1,3,28,1,4,4,4,1,3,2,4,3,3,3,4,4,3,2,2,6,6,6,6,6,6,6,6,2,3,2,2,3,4,5,1,"Chinese",3.57142857142857,3.06666666666667,4,3.66666666666667,2,3.33333333333333,2.33333333333333,48,22
95,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,2,1,3,3,3,2,25,4,3,2,1,4,4,1,3,2,2,3,3,3,1,2,2,5,6,5,5,6,6,6,6,3,1,4,4,4,5,4,1,"Not Chinese",2.57142857142857,2.4,2,3,3,2.33333333333333,1.66666666666667,45,26
112,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,5,5,3,4,4,3,4,30,3,2,3,3,3,3,3,3,3,4,3,3,2,3,3,2,5,4,5,6,5,5,6,5,2,4,3,2,2,5,4,1,"Chinese",4,2.86666666666667,2.66666666666667,2.66666666666667,3,3.33333333333333,2.66666666666667,41,23
132,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,4,2,2,5,3,4,2,27,4,2,1,1,1,3,3,3,4,4,2,4,2,2,4,4,6,6,6,6,6,6,6,6,4,2,5,5,5,4,1,1,"Not Chinese",3.14285714285714,2.66666666666667,1.33333333333333,2.66666666666667,2.33333333333333,3.66666666666667,3.33333333333333,48,27
133,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Master’s degree","Atheism",NA,3,2,2,2,2,3,2,25,1,2,1,1,2,3,2,4,4,3,2,4,3,3,3,3,6,6,6,6,6,6,6,5,4,1,3,2,4,2,1,3,"Chinese",2.28571428571429,2.66666666666667,1.33333333333333,3,2.33333333333333,3.66666666666667,3,47,20
150,100,100,"Disagree","Strongly agree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,5,5,4,4,3,4,4,26,0,3,3,1,1,1,1,1,2,1,1,3,1,4,3,2,6,6,6,5,5,6,5,5,5,4,4,5,4,5,5,5,"Chinese",4.14285714285714,1.86666666666667,2.33333333333333,1.66666666666667,1,1.33333333333333,3,44,37
159,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,4,2,4,2,4,2,35,4,3,2,1,1,1,1,4,4,4,4,3,2,4,3,4,6,6,6,6,6,6,6,6,4,3,4,3,6,4,4,4,"Not Chinese",3.14285714285714,2.73333333333333,2,3,1,4,3.66666666666667,48,32
183,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Master’s degree","Islam",NA,5,2,4,5,2,4,2,35,2,1,1,1,1,2,2,3,3,3,2,1,1,3,3,1,6,6,6,6,6,6,6,6,4,3,5,3,4,5,2,1,"Not Chinese",3.42857142857143,1.86666666666667,1,1.33333333333333,1.66666666666667,3,2.33333333333333,48,27
191,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Doctorate","Islam",NA,2,2,2,2,1,2,1,35,4,2,2,3,3,3,4,3,4,3,4,4,2,3,3,3,6,6,6,6,6,6,6,6,4,1,5,2,5,5,5,1,"Not Chinese",1.71428571428571,3.06666666666667,2.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3,48,28
200,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Agnosticism",NA,4,1,1,4,2,1,2,25,5,3,2,1,3,1,2,4,4,4,3,2,2,3,3,3,5,5,6,6,5,6,6,5,2,4,4,2,4,4,2,2,"Chinese",2.14285714285714,2.66666666666667,2,2.33333333333333,2,4,3,44,24
211,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,4,4,2,4,4,1,32,5,1,1,1,2,1,3,4,3,3,4,1,3,3,1,3,6,5,6,6,6,6,6,6,4,3,5,3,4,5,5,1,"Not Chinese",3.28571428571429,2.26666666666667,1,2.66666666666667,2,3.33333333333333,2.33333333333333,47,30
252,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Master’s degree","Buddhism",NA,3,4,2,2,2,4,2,26,5,3,3,3,3,2,3,3,3,4,2,3,4,3,4,4,6,5,6,6,6,6,6,5,2,4,1,2,2,4,2,1,"Chinese",2.71428571428571,3.13333333333333,3,3,2.66666666666667,3.33333333333333,3.66666666666667,46,18
264,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,4,4,3,5,1,4,4,26,3,3,2,3,2,2,2,3,3,3,2,2,3,2,3,2,5,5,5,4,6,5,6,5,4,3,4,4,4,5,2,2,"Chinese",3.57142857142857,2.46666666666667,2.66666666666667,2.33333333333333,2,3,2.33333333333333,41,28
274,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,4,1,1,2,2,1,1,32,0,2,4,1,4,2,4,4,4,4,4,4,4,3,3,3,6,6,6,6,6,6,6,6,3,3,3,2,5,5,3,4,"Chinese",1.71428571428571,3.33333333333333,2.33333333333333,4,3.33333333333333,4,3,48,28
